Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region
31707,4,13,782423,62740,0.29,0.0,33,29,4.6,Metro
31708,49,2,47883,38023,0.42,0.26,2,3,3.3,Seoul
31709,26,9,247226,45790,0.37,0.13,4,5,4.0,Seoul
31710,0,4,186907,42896,0.83,0.11,25,23,4.5,Seoul
31711,24,3,171625,49013,0.22,0.13,6,10,3.7,Seoul
31712,87,5,158848,44840,0.43,0.15,5,3,3.8,Metro
31713,0,0,10632,35746,0.57,0.35,18,9,3.4,Seoul
31714,23,7,194835,38554,0.38,0.04,16,4,5.0,Seoul
31715,18,11,452012,44880,0.73,0.17,25,14,4.5,Metro
31716,26,4,166061,40000,0.28,0.07,18,5,4.4,Metro
31717,14,10,272778,30682,0.86,0.12,22,13,4.0,Metro
31718,14,4,152705,40451,0.16,0.11,5,17,3.7,Other
31719,0,4,213628,47597,0.38,0.11,18,8,3.8,Other
31720,1,12,4203392,67618,0.62,0.7,34,50,3.4,Seoul
31721,9,18,1174079,57212,0.34,0.03,15,38,4.8,Seoul
31722,11,13,441184,43426,0.67,0.11,24,29,4.3,Metro
31723,17,5,136524,33860,0.52,0.03,13,3,3.4,Other
31724,30,1,26578,42776,0.14,0.12,10,5,3.9,Seoul
31725,82,2,190459,54082,0.54,0.11,0,1,3.4,Seoul
31726,3,15,1248640,57430,0.09,0.11,28,28,4.5,Other
31727,11,5,192586,44449,0.68,0.16,16,17,5.0,Other
31728,18,5,241538,37830,0.33,0.15,14,4,4.5,Other
31729,10,20,1340222,54060,0.02,0.05,29,37,4.6,Metro
31730,71,4,151784,30158,0.14,0.08,3,6,4.6,Metro
31731,17,9,347226,44723,0.18,0.61,11,16,3.8,Metro
31732,13,15,1033960,48698,0.1,0.03,13,33,4.5,Seoul
31733,2,4,220475,34929,0.25,0.15,5,8,4.6,Seoul
31734,17,7,408940,49980,0.68,0.03,19,9,4.8,Other
31735,24,2,84057,39116,0.2,0.16,16,7,4.3,Metro
31736,38,7,99132,33311,0.24,0.08,10,8,4.2,Other
31737,29,8,239366,27151,0.4,0.27,8,13,4.8,Seoul
31738,8,10,314963,35283,0.76,0.03,17,24,4.7,Seoul
31739,8,8,255165,44142,0.5,0.11,10,17,3.8,Other
31740,17,10,651102,51858,0.3,0.2,16,12,3.9,Metro
31741,17,6,263716,36281,0.81,0.12,13,11,4.5,Other
31742,22,2,88352,46617,0.78,0.16,18,26,4.1,Metro
31743,14,12,705105,47252,0.16,0.1,26,28,4.8,Seoul
31744,31,8,507246,53779,0.4,0.51,15,10,4.4,Other
31745,19,3,121557,40614,0.23,0.12,12,5,4.9,Seoul
31746,23,3,154181,51689,0.49,0.12,14,3,4.2,Seoul
31747,51,25,130521,164044,0.51,0.56,14,119,1.0,Seoul
31748,4,6,172340,35555,0.26,0.07,8,11,4.2,Metro
31749,76,2,98106,46798,0.18,0.07,1,1,3.5,Other
31750,76,2,77832,40088,0.1,0.17,8,6,3.8,Other
31751,23,6,154882,35948,0.23,0.15,9,15,5.0,Other
31752,28,10,360063,51887,0.84,0.16,18,18,4.4,Metro
31753,42,8,222916,30469,0.33,0.03,25,15,4.0,Other
31754,17,5,251884,45496,0.31,0.11,5,20,4.6,Seoul
31755,24,12,437067,37852,0.84,0.14,17,10,4.3,Other
31756,10,9,565325,47948,0.34,0.08,1,9,3.5,Seoul
31757,10,9,843500,68828,0.28,0.03,20,28,4.5,Seoul
31758,7,9,166399,30825,0.19,0.34,14,21,3.8,Metro
31759,21,0,20362,48047,0.4,0.34,23,16,3.7,Seoul
31760,25,5,223135,60032,0.21,0.57,8,13,3.6,Seoul
31761,15,9,204664,33354,0.89,0.12,18,23,4.4,Metro
31762,16,11,453713,39783,0.85,0.23,18,21,4.0,Metro
31763,11,10,323771,34907,0.88,0.11,22,5,4.7,Other
31764,1,15,1259680,55912,0.19,0.07,22,54,4.4,Seoul
31765,8,11,666691,64002,0.25,0.06,20,36,4.5,Other
31766,16,11,658829,66079,0.05,0.02,30,32,4.6,Seoul
31767,28,5,118686,35200,0.3,0.68,11,17,4.6,Metro
31768,4,18,1155440,51713,0.03,0.03,21,30,4.6,Seoul
31769,7,9,570551,58388,0.05,0.04,19,39,4.8,Seoul
31770,42,4,198884,43301,0.2,0.14,8,7,4.3,Metro
31771,48,5,159664,36372,0.42,0.06,10,10,4.7,Metro
31772,20,3,124790,42600,0.32,0.08,16,1,4.6,Seoul
31773,28,0,0,49547,0.66,0.13,9,10,4.4,Metro
31774,28,2,71252,48621,0.15,0.27,16,8,4.5,Seoul
31775,36,8,407966,47917,0.43,0.15,9,4,3.9,Other
31776,12,9,342035,46113,0.41,0.2,14,16,4.5,Other
31777,25,3,130372,53580,0.39,0.26,17,6,5.0,Metro
31778,84,2,92984,34889,0.12,0.03,7,0,3.6,Metro
31779,11,9,453426,44784,0.81,0.13,15,18,3.6,Seoul
31780,90,3,69591,29632,0.16,0.11,4,0,3.3,Seoul
31781,20,9,400717,34441,0.68,0.19,12,20,4.7,Other
31782,12,8,108928,34463,0.16,0.09,9,8,3.9,Metro
31783,95,27,3488451,46668,0.1,0.69,36,7,3.8,Metro
31784,17,6,227819,43488,0.78,0.07,22,17,5.0,Metro
31785,7,11,392973,49029,0.85,0.16,20,22,4.3,Seoul
31786,29,0,0,37802,0.37,0.05,16,2,4.9,Seoul
31787,24,5,188782,25037,0.92,0.11,12,21,4.2,Other
31788,43,3,86386,34829,0.35,0.11,6,11,4.3,Metro
31789,29,5,156654,39582,0.37,0.07,12,20,4.4,Seoul
31790,13,22,1371144,55360,0.19,0.02,19,30,4.7,Other
31791,15,9,116838,56408,0.21,0.17,13,11,3.2,Metro
31792,12,7,169318,29693,0.87,0.03,17,18,4.4,Metro
31793,22,13,441444,51049,0.84,0.11,19,17,4.6,Seoul
31794,37,11,364499,36388,0.29,0.06,13,15,3.7,Seoul
31795,21,2,67641,29328,0.19,0.69,25,15,3.9,Metro
31796,9,5,277533,36963,0.64,0.1,13,19,4.4,Metro
31797,18,5,172975,36545,0.47,0.03,13,7,4.2,Metro
31798,9,8,211350,31735,0.66,0.07,14,14,4.0,Seoul
31799,31,6,179194,27878,0.63,0.19,13,13,4.7,Metro
31800,16,9,375594,48923,0.32,0.1,0,6,4.0,Other
31801,9,12,600570,42851,0.17,0.1,13,5,3.9,Seoul
31802,16,9,721890,55653,0.21,0.04,4,12,4.0,Other
31803,9,17,799358,45742,0.22,0.07,20,26,4.8,Seoul
31804,0,3,107399,55710,0.1,0.06,9,17,5.0,Seoul
31805,12,8,186338,33069,0.21,0.07,16,6,4.6,Metro
31806,51,4,201797,42464,0.4,0.11,14,12,4.1,Seoul
31807,17,16,830570,53516,0.23,0.06,16,35,4.8,Metro
31808,132,2,11966,33329,0.27,0.19,0,2,4.2,Seoul
31809,78,2,58547,42586,0.21,0.22,1,4,3.9,Metro
31810,4,12,1008441,59700,0.2,0.12,19,35,4.8,Metro
31811,23,16,408352,40581,0.68,0.09,17,12,4.6,Seoul
31812,62,3,97356,47782,0.28,0.14,3,4,5.0,Metro
31813,0,10,593875,54510,0.33,0.15,19,0,4.2,Other
31814,10,12,379062,43696,0.69,0.1,24,11,4.4,Seoul
31815,147,36,4974054,184400,0.51,0.96,61,105,4.1,Other
31816,46,3,254140,51920,0.14,0.04,8,23,3.8,Metro
31817,13,9,138580,20690,0.42,0.09,5,8,3.8,Seoul
31818,37,3,43783,16206,0.18,0.05,5,6,4.4,Metro
31819,47,2,105561,42100,0.45,0.1,8,1,3.9,Other
31820,20,7,292360,42535,0.18,0.3,18,7,4.1,Seoul
31821,14,13,644462,69301,0.5,0.69,22,8,3.1,Seoul
31822,60,2,100208,33412,0.68,0.03,2,5,4.1,Metro
31823,25,7,305528,37426,0.53,0.05,6,13,4.7,Metro
31824,5,6,434488,52637,0.53,0.12,6,5,4.1,Metro
31825,38,5,139725,39657,0.32,0.04,12,13,3.7,Other
31826,3,19,855457,51008,0.16,0.05,23,32,4.3,Metro
31827,24,8,450956,50439,0.41,0.14,18,13,4.0,Seoul
31828,89,1,28134,34158,0.08,0.13,2,0,3.9,Metro
31829,27,9,173779,24080,0.46,0.41,14,14,3.0,Other
31830,67,3,83184,41332,0.68,0.06,1,1,3.4,Metro
31831,83,4,159482,53369,0.19,0.04,6,2,3.2,Metro
31832,18,10,488831,44297,0.31,0.67,13,5,3.9,Other
31833,60,4,125041,32257,0.16,0.04,0,1,3.4,Seoul
31834,3,7,271677,40894,0.93,0.05,19,17,4.1,Other
31835,7,7,317123,45276,0.88,0.08,15,13,3.9,Seoul
31836,12,16,1036606,52401,0.23,0.02,24,28,4.5,Metro
31837,2,13,856253,53613,0.08,0.08,29,32,4.8,Seoul
31838,84,3,87017,37235,0.37,0.05,1,4,4.6,Metro
31839,17,12,534550,47778,0.41,0.1,12,8,4.1,Metro
31840,36,11,247341,36275,0.58,0.1,10,17,4.1,Other
31841,6,17,947106,71892,0.27,0.01,23,31,4.7,Metro
31842,9,6,239528,51065,0.19,0.19,8,2,4.2,Metro
31843,20,8,294587,44328,0.73,0.04,17,17,5.0,Seoul
31844,6,9,287366,55711,0.27,0.49,20,5,3.8,Other
31845,19,13,485073,43961,0.87,0.12,15,26,4.6,Metro
31846,25,1,24814,47967,0.27,0.05,14,8,4.4,Metro
31847,9,6,296232,51439,0.83,0.07,16,17,4.6,Seoul
31848,13,5,159820,29482,0.39,0.06,3,17,3.8,Other
31849,92,2,31533,25396,0.45,0.05,7,2,4.0,Seoul
31850,10,6,195844,47777,0.18,0.25,5,15,4.8,Other
31851,10,6,295908,41901,0.71,0.11,22,19,4.4,Other
31852,16,2,136375,57108,0.2,0.61,20,9,3.5,Seoul
31853,49,7,289040,38827,0.41,0.21,8,8,3.9,Other
31854,27,8,388200,47268,0.15,0.07,8,7,4.4,Metro
31855,77,1,3956348,124088,0.43,0.58,37,10,2.9,Seoul
31856,0,2,134853,47695,0.56,0.35,14,11,2.9,Seoul
31857,19,11,472220,41695,0.8,0.03,8,17,4.6,Metro
31858,23,4,157770,47620,0.73,0.1,25,26,4.1,Seoul
31859,14,6,259944,45869,0.59,0.13,29,28,4.5,Metro
31860,18,9,344443,35680,0.75,0.06,19,15,4.5,Other
31861,19,8,409122,52179,0.47,0.06,17,0,3.8,Metro
31862,19,10,620282,58504,0.42,0.26,26,13,3.8,Metro
31863,17,4,174601,42912,0.32,0.54,13,0,3.3,Seoul
31864,13,4,177647,51616,0.46,0.11,18,10,4.7,Metro
31865,0,5,184960,36028,0.58,0.14,7,11,4.5,Metro
31866,21,3,130604,38437,0.27,0.04,10,6,4.7,Seoul
31867,6,8,533373,40756,0.63,0.47,15,10,3.2,Metro
31868,20,9,473254,41355,0.77,0.12,14,22,4.1,Metro
31869,5,7,235980,40808,0.47,0.22,8,10,4.6,Other
31870,26,8,704793,52679,0.45,0.14,9,10,3.4,Metro
31871,29,5,161205,45068,0.89,0.06,24,31,4.4,Metro
31872,67,2,90474,41508,0.16,0.13,11,5,4.2,Metro
31873,42,4,178876,46221,0.14,0.3,23,3,4.1,Metro
31874,49,1,962337,35770,0.05,0.59,68,30,1.1,Seoul
31875,21,7,397702,49086,0.27,0.56,25,9,3.2,Metro
31876,9,9,240474,39447,0.55,0.18,14,3,4.4,Seoul
31877,6,10,447129,37892,0.74,0.16,19,11,4.3,Metro
31878,9,11,361666,38226,0.75,0.33,15,24,4.2,Other
31879,31,0,0,45965,0.42,0.04,17,10,4.3,Other
31880,50,7,421512,51214,0.23,0.13,18,3,3.8,Metro
31881,59,3,136822,43491,0.29,0.14,12,7,3.9,Metro
31882,29,7,465074,58647,0.28,0.09,3,7,3.8,Other
31883,84,3,53575,32480,0.49,0.1,6,5,4.3,Other
31884,25,3,143203,38175,0.34,0.08,5,18,4.4,Seoul
31885,13,36,2692921,17419,0.72,0.72,47,15,2.1,Other
31886,20,14,178653,21821,0.6,0.18,16,18,3.9,Metro
31887,7,9,349062,40328,0.1,0.18,19,30,4.9,Metro
31888,12,10,480109,39381,0.95,0.08,19,17,4.7,Metro
31889,17,8,368020,47901,0.27,0.08,3,14,4.6,Other
31890,66,2,85304,50608,0.37,0.12,5,2,3.8,Seoul
31891,16,6,318506,42891,0.62,0.13,22,8,4.9,Seoul
31892,16,4,175453,46602,0.17,0.0,17,18,4.2,Seoul
31893,145,8,1167838,73068,0.73,0.5,1,101,3.2,Metro
31894,11,9,540025,59013,0.18,0.05,16,37,4.4,Other
31895,15,14,397959,34332,0.78,0.09,19,25,4.1,Other
31896,14,7,348257,51645,0.67,0.07,20,19,4.7,Metro
31897,43,8,161743,23831,0.32,0.05,12,9,4.1,Metro
31898,15,10,196259,34673,0.75,0.18,16,12,4.4,Seoul
31899,9,12,740137,52973,0.14,0.01,24,53,4.6,Seoul
31900,9,17,890802,49875,0.1,0.04,21,46,4.6,Metro
31901,20,5,251480,40557,0.22,0.12,19,11,3.6,Seoul
31902,5,16,913675,52777,0.07,0.05,21,51,4.7,Metro
31903,51,8,279655,27347,0.47,0.05,6,10,5.0,Other
31904,21,8,402188,48388,0.87,0.16,22,20,4.4,Metro
31905,14,8,308310,38557,0.27,0.13,10,16,4.6,Metro
31906,50,1,60987,40883,0.18,0.0,13,2,3.6,Seoul
31907,86,0,12100,35734,0.35,0.04,4,3,4.9,Metro
31908,12,20,985204,60339,0.12,0.07,24,30,4.7,Other
31909,23,6,196956,42340,0.27,0.24,12,13,4.6,Metro
31910,10,5,285267,63739,0.33,0.1,5,15,3.6,Seoul
31911,23,12,1172340,60796,0.13,0.08,25,48,4.8,Metro
31912,86,15,1562849,135491,0.13,0.73,3,33,1.5,Metro
31913,17,3,102077,36384,0.25,0.58,19,11,3.6,Metro
31914,31,9,389758,49806,0.25,0.04,16,9,4.6,Other
31915,13,8,276558,57234,0.78,0.1,27,7,4.2,Metro
31916,5,8,351005,45779,0.47,0.06,15,0,4.6,Other
31917,23,8,265438,33736,0.2,0.15,18,14,4.3,Metro
31918,25,10,270536,44806,0.33,0.17,15,8,4.1,Other
31919,21,2,66086,46798,0.27,0.14,15,22,4.4,Metro
31920,12,0,0,45797,0.34,0.49,10,6,3.5,Seoul
31921,67,5,4389928,150523,0.78,0.69,78,84,4.6,Metro
31922,16,9,182537,31876,0.9,0.15,20,18,4.1,Other
31923,87,2,80181,40918,0.39,0.1,4,1,3.1,Seoul
31924,94,3,111164,43529,0.13,0.07,11,0,3.0,Seoul
31925,13,7,392824,49381,0.89,0.14,29,13,4.2,Other
31926,10,18,1151742,56488,0.12,0.09,24,37,4.7,Other
31927,70,2,37865,28649,0.24,0.07,8,2,4.3,Metro
31928,32,5,167868,43907,0.47,0.03,12,8,3.3,Metro
31929,7,16,1188807,63742,0.06,0.05,21,43,5.0,Seoul
31930,71,2,79480,36811,0.31,0.06,8,1,3.5,Metro
31931,33,5,172750,43166,0.31,0.11,14,11,4.3,Metro
31932,35,7,402912,38010,0.51,0.03,18,14,4.1,Seoul
31933,14,4,153991,46249,0.4,0.05,17,22,3.9,Other
31934,29,4,188998,45352,0.4,0.22,14,15,3.8,Metro
31935,19,6,282541,49116,0.38,0.11,8,6,4.0,Metro
31936,2,12,790178,65151,0.1,0.05,17,39,5.0,Other
31937,69,3,67084,37979,0.32,0.03,7,0,3.8,Seoul
31938,41,1,76604,50554,0.3,0.04,0,15,4.1,Metro
31939,21,12,482754,53883,0.82,0.07,23,26,4.2,Metro
31940,4,18,1046383,61531,0.05,0.03,18,32,4.5,Metro
31941,14,5,157373,29595,0.74,0.1,22,16,3.4,Metro
31942,82,4,228217,39694,0.21,0.07,5,3,2.8,Other
31943,72,2,89117,48447,0.2,0.21,5,1,3.7,Metro
31944,11,9,338480,46474,0.78,0.1,19,20,4.5,Seoul
31945,28,1,43991,50261,0.35,0.07,19,2,4.4,Metro
31946,14,7,241882,35480,0.53,0.4,23,16,3.9,Other
31947,12,9,212245,48022,0.75,0.08,18,17,4.6,Seoul
31948,11,14,550563,43535,0.27,0.22,11,3,3.5,Seoul
31949,6,16,1181165,50630,0.02,0.1,27,41,4.7,Seoul
31950,22,9,295402,50332,0.36,0.55,7,10,3.4,Metro
31951,33,3,105317,49831,0.38,0.61,14,9,4.3,Other
31952,5,13,569690,58956,0.12,0.06,19,39,4.9,Other
31953,29,6,216357,43965,0.62,0.09,20,7,4.1,Seoul
31954,36,5,190768,62598,0.21,0.45,10,22,3.8,Seoul
31955,24,6,212744,40351,0.38,0.33,12,1,4.0,Other
31956,156,4,1593309,88878,0.43,0.95,32,110,4.6,Metro
31957,22,13,434437,41542,0.22,0.02,9,6,3.0,Seoul
31958,7,16,1102344,58994,0.58,0.04,14,21,4.8,Seoul
31959,15,6,253980,49674,0.21,0.19,18,8,4.0,Metro
31960,26,5,247704,35603,0.52,0.1,1,14,4.2,Metro
31961,40,7,160812,20745,0.34,0.16,15,15,4.2,Metro
31962,78,1,17950,26596,0.48,0.22,3,4,4.4,Metro
31963,16,7,172277,27362,0.25,0.07,14,16,4.9,Seoul
31964,26,9,401593,40510,0.78,0.17,17,9,4.5,Seoul
31965,41,6,179517,26131,0.38,0.19,9,7,3.8,Metro
31966,14,15,643689,48475,0.13,0.04,29,34,4.6,Metro
31967,32,4,266571,48061,0.34,0.17,22,3,3.6,Other
31968,1,2,75472,44194,0.37,0.23,11,12,4.6,Metro
31969,61,2,83004,45647,0.43,0.06,5,1,3.6,Seoul
31970,14,8,382928,50087,0.23,0.11,17,11,4.3,Seoul
31971,3,12,345937,25046,0.94,0.18,15,18,4.7,Seoul
31972,23,4,291508,63173,0.2,0.55,9,10,3.4,Other
31973,52,5,230325,47658,0.18,0.37,21,1,4.6,Seoul
31974,54,5,155001,40915,0.12,0.03,7,9,3.3,Metro
31975,10,4,151543,39928,0.77,0.17,10,10,4.3,Seoul
31976,14,11,408004,37933,0.8,0.07,21,10,4.9,Seoul
31977,57,4,94513,34018,0.28,0.08,5,5,3.8,Metro
31978,19,11,917116,65785,0.27,0.53,4,11,3.6,Other
31979,24,7,303677,52340,0.56,0.04,11,8,3.3,Metro
31980,10,5,287962,52708,0.87,0.06,10,11,4.1,Metro
31981,14,9,402614,53173,0.45,0.05,16,5,3.9,Metro
31982,83,4,174533,44450,0.41,0.05,8,2,3.9,Metro
31983,15,5,236225,51508,0.19,0.13,12,0,4.4,Metro
31984,17,7,322897,41380,0.71,0.02,21,11,4.3,Seoul
31985,23,2,116343,51699,0.47,0.26,14,11,3.9,Seoul
31986,22,5,295103,54469,0.33,0.42,19,19,3.6,Seoul
31987,14,5,251104,39114,0.69,0.03,16,17,4.3,Seoul
31988,36,5,553780,57744,0.29,0.18,7,7,4.7,Metro
31989,4,7,182927,32440,0.15,0.5,18,17,4.5,Other
31990,16,8,313414,37894,0.78,0.06,13,16,4.5,Seoul
31991,12,15,665426,42444,0.07,0.16,16,42,4.8,Metro
31992,21,6,268229,61739,0.62,0.1,13,7,3.8,Metro
31993,77,17,2776941,145358,0.29,0.96,35,109,4.6,Seoul
31994,6,14,541637,38818,0.07,0.11,22,37,4.4,Metro
31995,74,3,63551,34935,0.33,0.04,7,1,3.7,Metro
31996,16,7,199813,43673,0.34,0.13,13,10,4.9,Other
31997,13,14,610954,42398,0.92,0.2,11,9,4.4,Other
31998,5,10,306414,36470,0.79,0.06,15,16,4.2,Other
31999,0,5,323266,56830,0.34,0.1,13,0,4.0,Seoul
32000,14,4,175407,37753,0.38,0.06,18,4,4.4,Metro
32001,17,5,177824,38247,0.36,0.02,13,11,3.8,Metro
32002,65,3,45940,23501,0.26,0.09,7,3,3.1,Other
32003,1,12,648267,36091,0.28,0.37,18,13,2.7,Other
32004,29,7,488274,57923,0.18,0.01,7,13,4.0,Metro
32005,2,11,540722,55559,0.27,0.06,25,39,4.7,Seoul
32006,30,8,251463,43916,0.42,0.18,15,17,4.9,Metro
32007,88,2,24510,10529,0.26,0.13,3,4,4.1,Other
32008,12,16,1035471,57384,0.1,0.11,22,29,4.4,Other
32009,15,10,333431,43848,0.83,0.11,15,15,4.3,Seoul
32010,42,12,357520,28009,0.22,0.23,9,11,3.9,Metro
32011,7,13,341569,45546,0.13,0.04,7,37,4.8,Metro
32012,2,6,258260,38099,0.9,0.19,19,19,3.7,Metro
32013,0,12,783137,63368,0.07,0.08,24,34,4.5,Seoul
32014,104,4,85059,28269,0.18,0.09,2,2,3.6,Seoul
32015,65,4,87303,33647,0.29,0.08,3,1,4.0,Other
32016,11,11,332235,32215,0.26,0.02,13,13,4.2,Metro
32017,9,11,282861,23854,0.79,0.08,15,19,4.6,Metro
32018,10,15,914628,56218,0.04,0.03,30,33,4.7,Other
32019,27,6,205980,36043,0.33,0.03,13,10,4.7,Metro
32020,53,4,107254,39374,0.38,0.03,9,0,3.4,Metro
32021,27,4,137989,32425,0.34,0.09,16,14,3.9,Other
32022,11,19,1031796,65796,0.24,0.07,27,30,4.8,Other
32023,0,17,1361216,57964,0.06,0.27,9,42,4.7,Other
32024,17,14,375191,46676,0.9,0.06,25,19,4.1,Metro
32025,94,2,53437,42778,0.28,0.15,1,3,4.5,Metro
32026,75,2,109606,35936,0.2,0.03,7,2,4.3,Other
32027,13,4,338976,47822,0.1,0.05,13,4,4.5,Seoul
32028,97,27,1863495,76386,0.86,0.76,0,6,2.8,Seoul
32029,36,3,83716,35231,0.37,0.22,15,6,4.1,Seoul
32030,45,6,201639,40484,0.49,0.27,13,9,3.6,Metro
32031,4,14,632601,46469,0.04,0.03,35,38,4.6,Seoul
32032,25,4,149996,37535,0.28,0.11,23,10,4.6,Metro
32033,22,12,434439,46012,0.94,0.07,11,12,4.3,Seoul
32034,95,4,89660,34956,0.12,0.05,4,0,4.1,Metro
32035,7,14,846828,58666,0.1,0.02,14,37,4.7,Metro
32036,19,3,124639,30712,0.34,0.08,10,4,5.0,Other
32037,30,6,191489,37207,0.27,0.37,16,15,3.5,Metro
32038,10,19,1098643,60361,0.13,0.05,16,51,4.9,Other
32039,43,3,70070,31148,0.39,0.08,9,2,4.7,Other
32040,30,8,462019,51203,0.24,0.27,15,5,4.3,Metro
32041,30,5,242079,43398,0.73,0.06,38,18,4.1,Metro
32042,10,6,188509,45942,0.11,0.1,10,6,4.0,Seoul
32043,23,3,24387,14219,0.24,0.11,16,12,4.3,Other
32044,17,13,523165,46224,0.33,0.73,9,1,3.7,Metro
32045,14,8,453130,62257,0.48,0.57,16,5,2.9,Metro
32046,5,6,351789,50619,0.13,0.06,27,39,4.6,Metro
32047,70,3,85325,36254,0.49,0.16,6,4,4.7,Seoul
32048,21,8,288889,37287,0.08,0.19,6,0,4.5,Metro
32049,4,19,1135648,43463,0.14,0.02,25,45,4.7,Metro
32050,11,8,188593,38903,0.81,0.19,13,15,4.6,Metro
32051,20,5,280555,43735,0.25,0.7,10,15,2.7,Metro
32052,10,9,756703,55802,0.09,0.06,22,37,4.6,Metro
32053,83,3,161760,51900,0.18,0.04,7,2,4.5,Other
32054,15,9,382195,51035,0.2,0.29,13,21,3.7,Metro
32055,8,9,309346,41496,0.48,0.06,33,26,4.2,Metro
32056,78,3,88868,42455,0.29,0.11,3,0,4.7,Metro
32057,17,2,4264053,42047,0.62,0.43,24,82,1.5,Metro
32058,140,1,15158,24748,0.24,0.05,4,4,4.2,Other
32059,5,10,606868,46993,0.15,0.03,19,32,4.9,Seoul
32060,9,14,1175152,63967,0.06,0.03,30,27,4.7,Metro
32061,33,5,396725,56072,0.37,0.39,2,12,3.8,Seoul
32062,18,7,514303,47735,0.77,0.18,23,19,3.7,Other
32063,15,5,158054,48084,0.42,0.09,14,6,3.3,Seoul
32064,3,25,1843123,51743,0.2,0.02,22,37,4.5,Seoul
32065,72,4,104211,35480,0.17,0.07,6,4,3.6,Seoul
32066,5,2,45770,40682,0.47,0.49,20,10,4.0,Other
32067,17,4,197637,62127,0.25,0.04,7,2,3.6,Other
32068,1,0,0,54180,0.26,0.46,9,4,4.2,Seoul
32069,27,17,551255,37577,0.79,0.09,17,18,4.5,Other
32070,35,4,135177,40680,0.22,0.04,14,3,3.9,Seoul
32071,21,7,356984,46380,0.52,0.07,2,9,4.1,Other
32072,94,2,54814,43572,0.13,0.05,6,1,4.2,Seoul
32073,25,8,423086,48018,0.57,0.13,19,10,4.2,Seoul
32074,26,8,218978,35053,0.27,0.17,12,5,4.0,Other
32075,70,2,87836,38168,0.17,0.01,2,4,4.7,Metro
32076,37,6,190112,29081,0.31,0.02,18,9,4.2,Other
32077,31,4,207475,41749,0.11,0.53,18,18,3.8,Metro
32078,7,9,351232,31676,0.68,0.05,16,14,4.4,Other
32079,13,7,238823,43177,0.58,0.17,20,20,4.6,Metro
32080,2,23,1796354,68797,0.25,0.1,13,14,4.7,Seoul
32081,84,1,27012,25010,0.14,0.07,6,0,4.2,Other
32082,20,10,410279,42180,0.71,0.2,14,18,4.1,Seoul
32083,21,3,65756,46280,0.26,0.04,8,8,3.8,Other
32084,20,13,877592,49019,0.92,0.05,22,17,4.4,Other
32085,157,25,4319882,9611,0.95,0.61,30,53,4.4,Metro
32086,18,9,346290,35567,0.89,0.17,19,7,4.2,Seoul
32087,71,3,100714,44547,0.33,0.1,6,0,3.5,Metro
32088,11,8,431358,36331,0.93,0.1,13,13,4.7,Seoul
32089,36,6,464925,66988,0.33,0.17,8,9,4.1,Metro
32090,91,2,91977,40908,0.09,0.06,9,3,3.9,Seoul
32091,73,1,39576,36744,0.14,0.2,6,1,4.3,Seoul
32092,20,5,182511,37706,0.46,0.21,16,12,4.0,Other
32093,46,7,314607,39211,0.41,0.05,16,18,4.2,Metro
32094,18,6,153240,32239,0.85,0.14,20,16,4.4,Other
32095,46,1,43975,53216,0.27,0.7,6,16,3.4,Other
32096,21,13,628812,38033,0.86,0.03,20,25,4.4,Metro
32097,10,19,1011771,38007,0.11,0.05,29,37,4.7,Seoul
32098,85,0,9785,31549,0.23,0.11,5,1,4.0,Metro
32099,94,39,2108732,144146,0.32,0.3,2,93,3.6,Seoul
32100,7,9,357706,43788,0.83,0.09,14,7,4.0,Other
32101,37,9,195973,43729,0.42,0.12,15,8,3.9,Seoul
32102,11,9,641247,66435,0.12,0.12,29,33,4.7,Other
32103,31,3,117004,51465,0.4,0.07,16,5,4.8,Seoul
32104,7,4,248217,47436,0.43,0.71,10,11,3.6,Seoul
32105,28,3,153015,50703,0.46,0.04,9,15,4.0,Seoul
32106,38,6,190993,28053,0.37,0.09,12,12,4.1,Seoul
32107,28,6,474817,54765,0.29,0.02,6,9,4.8,Other
32108,22,10,490348,42365,0.18,0.46,21,22,3.3,Seoul
32109,23,8,219588,29415,0.58,0.08,16,12,4.6,Other
32110,21,2,83163,38900,0.93,0.06,21,7,4.7,Seoul
32111,0,8,403294,41530,0.31,0.18,7,11,3.9,Seoul
32112,24,9,223421,18892,0.4,0.13,11,7,4.6,Metro
32113,9,9,369987,46276,0.65,0.06,23,20,4.2,Seoul
32114,32,5,155124,43024,0.38,0.1,18,17,4.0,Metro
32115,5,17,931447,47878,0.13,0.06,25,34,4.4,Metro
32116,49,6,135379,32164,0.41,0.55,19,3,3.8,Seoul
32117,20,8,300310,41280,0.84,0.04,17,25,4.4,Other
32118,4,14,545601,53726,0.19,0.03,36,25,4.8,Other
32119,12,13,763722,51776,0.03,0.08,20,46,5.0,Seoul
32120,20,4,156823,42526,0.88,0.23,23,20,4.6,Metro
32121,20,12,221557,31457,0.83,0.1,24,21,5.0,Other
32122,1,17,651316,49530,0.26,0.15,22,32,4.9,Metro
32123,25,7,241333,41300,0.87,0.19,25,12,4.5,Metro
32124,14,15,678379,42201,0.66,0.15,20,20,4.4,Metro
32125,60,2,149250,46107,0.45,0.05,8,4,4.3,Seoul
