Customer_ID,Age,Tenure_Months,Monthly_Fee,Total_Usage_GB,Support_Tickets_3M,Late_Payments_6M,Contract,AutoPay,Internet_Type,Has_Addon,NPS_Score,Region,Churn
26821,59,12,64512,262,0,0,1-year,1,Fiber,1,-1,Metro,0
27963,48,14,51828,336,1,1,2-year,0,Fiber,1,-49,Metro,0
26430,25,3,62276,514,1,0,1-year,0,Fiber,1,-19,Other,0
27208,29,22,42493,256,1,0,2-year,1,5G,1,9,Other,0
21514,35,9,78834,82,0,1,Month-to-month,1,Fiber,0,52,Metro,0
20217,22,19,43897,270,0,0,1-year,0,DSL,0,-5,Metro,1
24605,28,29,70152,493,0,1,1-year,0,DSL,1,3,Seoul,1
25426,30,11,62279,343,1,2,Month-to-month,0,Fiber,1,11,Seoul,1
20422,54,8,65915,364,0,0,1-year,0,DSL,0,72,Seoul,0
20506,41,29,72136,371,1,1,1-year,0,Fiber,0,21,Other,0
25317,45,34,62555,317,0,1,Month-to-month,1,5G,1,15,Other,0
27116,66,11,70091,361,3,0,Month-to-month,1,DSL,1,42,Other,0
24459,24,58,59776,305,0,1,Month-to-month,1,DSL,0,-29,Metro,0
23071,39,3,47968,285,3,2,1-year,1,Fiber,1,52,Metro,0
21583,44,32,74039,427,0,0,2-year,1,Fiber,1,31,Other,0
20507,45,11,67478,193,1,0,Month-to-month,1,Fiber,1,31,Seoul,0
22178,42,28,67348,588,1,1,Month-to-month,0,5G,1,-19,Other,1
27686,51,46,82163,486,1,1,Month-to-month,0,Fiber,1,100,Seoul,0
27003,68,5,81137,275,0,1,2-year,1,5G,1,23,Other,0
24845,57,9,80752,160,0,0,2-year,1,Fiber,1,34,Metro,0
26479,55,23,78326,472,0,0,1-year,1,DSL,0,83,Metro,0
27452,59,29,75102,91,0,0,Month-to-month,0,5G,0,64,Metro,1
21966,56,38,74496,267,1,1,Month-to-month,0,DSL,1,11,Metro,0
24141,55,12,101132,404,0,0,Month-to-month,1,DSL,1,-9,Metro,0
23612,53,21,63663,386,1,0,Month-to-month,0,DSL,0,-7,Other,0
24099,59,29,77469,155,2,0,Month-to-month,1,Fiber,0,-15,Metro,0
23351,26,18,60372,585,2,0,Month-to-month,1,Fiber,1,32,Seoul,0
26469,44,16,62095,444,1,0,2-year,1,5G,0,86,Seoul,0
25131,34,42,68976,425,0,0,Month-to-month,1,Fiber,0,78,Seoul,0
22578,41,12,81915,534,1,2,Month-to-month,1,DSL,1,-4,Seoul,1
20348,66,46,61954,481,0,0,Month-to-month,1,DSL,1,-5,Seoul,0
27066,42,15,87958,350,0,0,2-year,0,Fiber,0,-52,Seoul,1
26716,42,23,60421,279,0,0,2-year,1,Fiber,0,19,Metro,0
20334,61,1,59774,310,2,0,Month-to-month,0,5G,0,-38,Other,1
24828,45,32,86546,277,1,0,2-year,1,Fiber,0,75,Other,0
26947,42,18,54842,405,3,1,Month-to-month,1,Fiber,1,12,Seoul,1
27956,25,12,69074,357,0,0,1-year,1,DSL,0,2,Seoul,0
23394,27,68,60245,349,1,0,1-year,0,DSL,1,55,Metro,0
26591,18,1,81682,469,0,0,Month-to-month,0,Fiber,1,61,Metro,0
27002,39,30,78190,277,0,1,Month-to-month,0,DSL,1,-12,Other,0
26174,28,24,76522,306,1,1,1-year,1,DSL,1,40,Seoul,0
27493,28,30,65669,498,1,0,Month-to-month,1,DSL,0,49,Other,0
23622,29,6,65089,268,0,0,2-year,0,Fiber,1,-6,Other,1
25521,40,21,81793,191,1,2,Month-to-month,0,DSL,0,14,Metro,1
20747,45,13,72572,208,1,0,Month-to-month,0,DSL,0,30,Metro,1
21564,65,49,84376,578,1,0,1-year,1,DSL,0,100,Metro,0
27923,45,57,65101,346,0,1,Month-to-month,0,Fiber,0,27,Other,0
23039,32,14,84633,339,1,1,Month-to-month,0,5G,1,-7,Other,1
23308,25,9,90108,419,2,0,1-year,0,5G,0,4,Metro,0
24619,50,9,74207,452,1,0,Month-to-month,1,DSL,0,1,Metro,0
26435,49,4,70931,294,0,0,Month-to-month,1,Fiber,0,10,Seoul,0
22276,40,19,48129,406,1,0,Month-to-month,1,Fiber,0,-4,Seoul,0
26871,25,18,59431,400,1,0,Month-to-month,1,DSL,0,45,Seoul,0
22334,60,9,59419,466,2,0,1-year,0,Fiber,1,16,Metro,0
22993,28,4,73758,442,0,0,Month-to-month,0,DSL,1,-62,Metro,1
25897,19,65,71591,602,2,0,1-year,0,DSL,0,61,Other,0
26387,43,35,38819,427,3,1,1-year,0,Fiber,1,-7,Seoul,0
27398,19,22,64208,383,0,1,Month-to-month,0,5G,0,-2,Metro,0
22928,34,17,67331,400,3,1,2-year,0,Fiber,1,10,Metro,1
20260,48,4,64665,220,2,0,2-year,1,5G,1,15,Other,0
27329,38,7,44174,351,2,0,Month-to-month,1,Fiber,0,-43,Metro,0
25705,34,18,66174,318,0,0,2-year,0,Fiber,1,3,Other,0
25313,28,20,50556,529,1,0,Month-to-month,1,DSL,0,-10,Metro,0
26788,19,46,67156,333,0,0,2-year,1,DSL,1,15,Metro,0
20381,18,16,58985,303,2,0,Month-to-month,0,Fiber,1,69,Seoul,1
25169,36,56,45990,496,3,2,Month-to-month,0,DSL,0,14,Seoul,0
22570,66,3,74233,415,3,0,Month-to-month,0,DSL,0,65,Other,1
22228,66,56,61166,630,1,1,2-year,0,Fiber,0,23,Metro,0
20600,51,24,51897,454,1,1,1-year,1,DSL,1,54,Metro,1
21845,56,4,58366,299,0,1,Month-to-month,1,5G,0,43,Metro,0
20046,68,10,81523,480,0,1,Month-to-month,0,DSL,0,90,Metro,1
21445,25,22,58303,287,2,0,2-year,1,Fiber,0,-25,Seoul,0
21653,20,6,76243,337,0,1,Month-to-month,1,Fiber,0,32,Seoul,0
21587,60,21,60915,374,2,0,Month-to-month,1,Fiber,1,-5,Other,0
25118,42,17,86380,515,3,0,Month-to-month,1,Fiber,1,11,Metro,1
21894,54,27,48329,269,0,1,Month-to-month,0,Fiber,1,3,Other,0
25325,65,6,51147,415,0,1,2-year,0,5G,0,-21,Metro,1
25575,55,21,54537,502,2,0,2-year,0,5G,1,44,Other,0
25134,20,12,62211,536,0,0,1-year,1,5G,1,10,Metro,0
25323,53,26,80894,296,1,2,1-year,0,DSL,0,27,Other,1
24382,23,60,71764,549,0,1,Month-to-month,1,Fiber,0,9,Other,1
27652,46,35,80396,288,0,1,1-year,1,5G,0,-18,Other,0
22692,49,2,56030,524,0,0,1-year,1,5G,1,26,Metro,0
22311,32,44,67631,390,0,0,1-year,0,Fiber,1,12,Metro,0
23791,23,29,66844,360,0,0,2-year,1,Fiber,0,-22,Metro,0
27019,42,50,68944,424,0,0,1-year,1,Fiber,0,22,Seoul,0
26227,48,35,76189,535,1,0,Month-to-month,0,DSL,0,-62,Metro,0
23380,38,36,81044,321,2,0,1-year,1,5G,0,30,Metro,0
24016,25,15,62652,696,1,3,Month-to-month,0,Fiber,0,25,Seoul,1
21601,33,22,79166,233,1,1,Month-to-month,0,Fiber,1,-29,Other,0
26635,63,13,64326,631,1,1,1-year,0,Fiber,1,61,Metro,0
25689,57,8,85838,440,1,1,1-year,0,Fiber,1,34,Other,0
23361,69,53,80422,551,1,0,Month-to-month,0,DSL,0,13,Other,0
26275,47,40,58850,301,0,0,Month-to-month,0,5G,1,14,Seoul,0
22852,38,10,69968,650,1,1,1-year,1,Fiber,1,6,Other,1
24447,34,6,55841,355,0,0,Month-to-month,1,Fiber,1,47,Metro,0
25820,47,40,65409,367,1,0,Month-to-month,1,DSL,1,-38,Metro,0
21299,45,16,89548,113,0,0,2-year,1,DSL,0,-2,Other,0
20427,62,28,64040,345,1,0,1-year,1,DSL,0,-74,Seoul,0
23442,19,6,49944,446,0,0,1-year,1,Fiber,0,33,Seoul,0
20806,58,6,77110,296,0,0,Month-to-month,0,DSL,0,39,Seoul,0
22274,41,22,63121,416,1,0,Month-to-month,1,DSL,0,-17,Other,0
20411,27,10,58918,267,0,1,2-year,0,5G,1,-16,Other,0
26694,59,2,64744,305,0,0,Month-to-month,0,Fiber,0,76,Seoul,0
20666,54,22,77966,371,1,0,Month-to-month,1,5G,0,29,Other,0
22463,42,23,66582,385,1,0,2-year,1,DSL,1,20,Metro,0
20439,22,19,68990,247,0,0,1-year,1,Fiber,0,12,Seoul,0
25526,23,18,66110,266,0,2,1-year,1,Fiber,0,31,Metro,0
27131,34,6,80123,558,0,0,Month-to-month,0,DSL,0,42,Other,0
20435,40,21,56925,337,0,1,Month-to-month,0,DSL,1,59,Seoul,0
25266,64,5,48569,504,0,1,Month-to-month,1,5G,0,55,Other,0
20752,25,23,66401,195,0,1,1-year,1,DSL,1,5,Metro,0
21953,21,17,55891,407,0,1,Month-to-month,0,Fiber,1,38,Metro,1
22134,38,25,57483,420,2,4,Month-to-month,1,DSL,0,-15,Metro,0
25014,66,4,67464,262,1,0,Month-to-month,0,Fiber,1,0,Metro,0
23160,63,4,75836,355,2,1,2-year,1,Fiber,1,53,Other,0
24776,20,19,43977,612,1,0,2-year,1,DSL,0,30,Other,0
27836,46,59,57448,151,1,1,1-year,1,Fiber,1,61,Metro,0
26476,32,22,53584,351,0,0,1-year,1,DSL,1,45,Metro,0
23136,18,11,72488,444,0,1,Month-to-month,1,DSL,1,23,Other,0
21050,24,7,61528,309,0,0,Month-to-month,0,5G,0,1,Metro,1
20627,35,17,68301,371,1,2,1-year,0,DSL,0,30,Seoul,1
21776,24,15,72102,123,0,1,Month-to-month,0,5G,0,45,Metro,1
23040,28,17,82513,317,0,1,1-year,1,Fiber,1,6,Metro,0
22179,50,22,90295,391,0,2,Month-to-month,0,Fiber,0,-10,Metro,0
21224,52,7,66401,396,0,0,1-year,1,Fiber,0,91,Seoul,0
20211,31,7,65197,395,0,1,Month-to-month,1,5G,1,77,Other,1
26135,51,13,67627,236,0,4,Month-to-month,0,Fiber,1,-22,Metro,1
23962,62,26,66057,382,1,0,2-year,1,Fiber,0,-27,Seoul,0
26823,69,14,47106,301,0,2,1-year,1,5G,0,-25,Seoul,0
20111,32,14,73888,324,0,0,Month-to-month,0,Fiber,1,-39,Metro,1
20052,28,22,77837,590,1,0,Month-to-month,1,Fiber,0,2,Metro,0
21500,61,6,67159,426,1,0,2-year,1,Fiber,0,-2,Seoul,0
21110,20,23,65870,528,3,1,2-year,1,Fiber,1,3,Metro,0
21465,62,32,63034,353,2,0,Month-to-month,1,Fiber,1,10,Seoul,0
27776,62,5,73174,145,0,0,1-year,0,Fiber,1,15,Metro,0
22037,48,59,53802,349,1,0,Month-to-month,0,Fiber,1,13,Other,0
20653,28,14,76893,163,0,0,Month-to-month,1,Fiber,1,27,Metro,0
22338,60,19,65390,445,1,0,1-year,1,Fiber,1,17,Seoul,0
22727,25,72,64593,520,2,0,Month-to-month,1,5G,0,76,Seoul,0
25598,53,35,79137,269,1,2,Month-to-month,0,DSL,0,4,Metro,0
24775,32,13,62719,610,1,0,Month-to-month,1,Fiber,0,31,Metro,0
23856,54,24,68991,321,0,1,Month-to-month,1,Fiber,1,23,Seoul,0
27217,49,16,43467,308,0,0,Month-to-month,1,DSL,0,-6,Seoul,0
21796,28,10,66883,368,0,0,2-year,0,Fiber,0,38,Other,0
21703,53,19,66708,323,0,0,1-year,0,5G,1,-24,Other,0
26441,61,2,63364,569,0,0,1-year,1,Fiber,0,-4,Seoul,0
22670,68,23,47367,475,0,0,Month-to-month,1,Fiber,0,37,Other,0
24592,20,17,45559,258,1,1,Month-to-month,1,Fiber,1,65,Metro,0
23788,19,8,73634,548,2,2,Month-to-month,0,Fiber,1,-65,Seoul,1
25158,24,8,67182,244,1,1,1-year,0,5G,0,61,Seoul,0
22946,23,12,84000,568,0,1,1-year,1,Fiber,1,-37,Seoul,0
21499,42,7,88936,422,2,0,1-year,1,DSL,1,-25,Seoul,1
22942,66,12,77661,170,2,0,Month-to-month,1,DSL,1,92,Seoul,0
26925,36,13,43392,301,0,0,1-year,1,Fiber,0,44,Metro,0
26483,67,13,84425,296,1,0,Month-to-month,1,DSL,0,50,Seoul,0
26218,27,28,73205,239,1,0,Month-to-month,1,Fiber,0,74,Metro,0
26267,53,13,59554,411,0,0,Month-to-month,1,5G,0,100,Seoul,0
24825,43,9,43520,379,1,0,Month-to-month,1,DSL,0,-7,Seoul,0
25877,65,7,78422,468,1,0,Month-to-month,0,5G,0,87,Other,1
25966,23,15,81112,490,0,0,1-year,0,5G,1,-25,Other,1
23976,54,11,42698,341,0,1,1-year,1,5G,0,15,Seoul,1
25203,61,61,50352,566,2,0,Month-to-month,1,Fiber,1,-15,Other,1
22511,28,36,98585,264,1,0,1-year,0,Fiber,1,57,Metro,0
22084,52,18,62212,385,3,0,Month-to-month,1,5G,1,25,Other,1
20706,47,45,70312,294,0,1,Month-to-month,0,Fiber,0,-32,Other,0
21873,49,12,53965,386,4,1,2-year,0,Fiber,1,6,Metro,1
22517,53,14,54905,438,1,1,1-year,1,DSL,1,41,Metro,0
25580,38,27,69278,331,1,0,1-year,1,5G,1,33,Seoul,0
24668,25,11,55657,239,1,1,1-year,0,5G,1,-38,Other,1
20058,26,5,89562,321,1,1,Month-to-month,0,5G,0,22,Metro,0
21919,41,16,61201,353,1,1,Month-to-month,1,Fiber,1,14,Metro,0
27903,35,17,82059,475,0,0,1-year,1,DSL,1,-7,Seoul,0
23729,35,35,72707,379,1,1,1-year,1,Fiber,0,31,Seoul,0
23837,28,7,86448,346,0,1,2-year,1,Fiber,1,-22,Metro,0
26409,45,4,62546,309,2,1,1-year,1,5G,1,6,Metro,1
24841,57,17,77787,519,0,0,2-year,0,DSL,1,4,Seoul,0
20528,25,36,60680,528,0,2,2-year,0,Fiber,1,21,Seoul,0
26106,51,3,81128,435,0,0,Month-to-month,0,DSL,1,89,Metro,0
26484,47,14,58649,325,0,2,2-year,1,DSL,0,-29,Seoul,0
23210,30,17,64011,413,1,1,Month-to-month,1,5G,0,13,Metro,1
26067,37,21,70875,501,0,0,Month-to-month,0,DSL,1,64,Seoul,1
25562,24,26,80484,467,2,1,Month-to-month,0,Fiber,1,-30,Seoul,1
20566,30,15,59657,301,0,0,Month-to-month,1,Fiber,1,17,Other,0
27511,37,8,80316,276,0,0,Month-to-month,0,Fiber,1,25,Seoul,1
22863,61,11,71476,114,2,0,Month-to-month,1,Fiber,0,44,Seoul,0
27539,33,37,56721,472,0,1,1-year,1,5G,1,-14,Seoul,0
22184,51,14,70156,231,0,1,1-year,1,5G,0,-36,Metro,0
26413,22,5,71828,388,0,1,2-year,1,Fiber,1,-20,Seoul,0
22035,69,21,46015,658,0,1,Month-to-month,1,DSL,1,16,Seoul,1
20641,52,62,80656,557,0,0,1-year,0,5G,0,19,Metro,0
22446,64,5,61043,413,1,0,Month-to-month,1,5G,1,3,Metro,0
22413,66,1,62244,317,2,0,1-year,1,Fiber,1,-25,Metro,0
24004,41,23,63249,376,1,0,Month-to-month,0,Fiber,0,45,Metro,1
20731,55,31,67662,381,2,1,Month-to-month,1,DSL,0,36,Seoul,0
25790,69,4,83528,629,0,0,Month-to-month,0,Fiber,0,61,Metro,0
24948,45,22,74817,248,0,1,Month-to-month,0,Fiber,0,47,Metro,1
21965,60,26,73765,229,1,1,Month-to-month,1,DSL,1,-5,Metro,0
25297,18,3,52867,222,0,0,2-year,0,Fiber,0,42,Metro,0
23480,58,8,67590,447,2,1,Month-to-month,0,Fiber,1,67,Metro,0
22167,34,25,81915,505,0,0,2-year,1,DSL,1,3,Other,0
26941,60,12,76018,287,1,0,1-year,1,5G,0,52,Metro,0
27635,22,2,65166,333,3,2,Month-to-month,0,DSL,1,13,Other,1
20326,29,33,63743,281,1,1,1-year,1,Fiber,0,27,Metro,0
21821,34,27,49529,306,0,1,2-year,0,5G,0,18,Seoul,0
25022,42,18,67777,471,0,0,Month-to-month,0,Fiber,0,36,Other,0
25160,66,5,72691,242,0,1,Month-to-month,0,Fiber,0,-25,Seoul,0
20291,59,20,55694,268,2,0,1-year,0,5G,0,89,Other,0
21748,37,7,74468,479,0,1,Month-to-month,1,Fiber,0,-5,Metro,1
23177,49,12,73656,428,1,0,1-year,1,5G,0,72,Seoul,0
27030,65,15,92477,366,1,0,Month-to-month,1,5G,1,84,Metro,0
22751,30,12,52491,611,1,2,Month-to-month,0,Fiber,1,26,Seoul,0
22373,21,18,73055,722,1,0,Month-to-month,0,5G,1,68,Metro,1
24478,37,29,68464,468,0,1,1-year,1,DSL,0,-26,Metro,1
27753,28,23,66595,448,1,0,1-year,1,5G,1,-18,Seoul,0
23103,18,23,58697,287,0,1,Month-to-month,0,DSL,0,3,Other,0
25293,35,65,62920,178,0,1,2-year,0,Fiber,1,48,Other,0
23465,36,12,89778,237,0,0,Month-to-month,1,5G,0,-6,Seoul,0
24373,29,32,72761,143,1,1,1-year,0,Fiber,1,32,Metro,1
27501,62,32,71626,493,0,1,1-year,0,5G,0,59,Seoul,0
26715,66,35,65698,421,2,0,Month-to-month,1,Fiber,1,-19,Metro,1
26664,32,18,68614,526,1,0,Month-to-month,1,Fiber,1,44,Seoul,0
25092,37,28,66139,507,1,0,1-year,0,Fiber,0,14,Metro,0
20865,61,72,38723,332,2,0,1-year,0,Fiber,0,38,Metro,0
27570,45,32,60002,350,3,0,1-year,0,DSL,1,18,Metro,1
26779,25,40,77194,312,0,0,Month-to-month,0,Fiber,0,37,Metro,0
23709,43,24,64732,237,0,0,Month-to-month,1,DSL,1,52,Other,0
27937,27,21,51625,540,0,0,2-year,1,DSL,0,35,Metro,0
20372,52,6,74326,207,1,1,Month-to-month,1,Fiber,0,32,Seoul,0
23478,45,31,68652,345,0,0,2-year,0,Fiber,0,30,Seoul,0
22390,63,10,71161,340,1,1,2-year,1,Fiber,0,20,Other,0
26319,42,15,62861,186,0,0,Month-to-month,1,DSL,0,-17,Metro,1
26285,42,8,61922,613,0,0,Month-to-month,1,DSL,0,-18,Other,0
25664,41,11,58158,633,2,1,Month-to-month,1,Fiber,0,-9,Other,1
24488,31,7,65611,650,2,2,Month-to-month,0,DSL,0,29,Other,1
27670,33,3,75950,477,2,0,Month-to-month,0,Fiber,0,-8,Seoul,1
21361,22,9,72503,143,0,0,2-year,0,5G,0,-36,Metro,0
20912,27,4,65351,442,1,0,Month-to-month,1,DSL,1,39,Other,0
25142,18,23,80312,306,2,0,1-year,1,Fiber,0,-4,Seoul,0
24296,69,23,80875,443,0,0,Month-to-month,1,Fiber,0,24,Other,0
27977,21,17,98396,516,2,0,1-year,0,Fiber,1,-42,Metro,0
24603,34,14,88515,503,1,1,2-year,0,Fiber,1,33,Other,1
20965,67,12,37826,349,1,0,Month-to-month,0,Fiber,1,36,Seoul,1
21424,53,27,84373,430,0,0,Month-to-month,0,Fiber,0,22,Other,1
20123,52,43,75736,223,0,1,Month-to-month,1,Fiber,0,69,Seoul,0
20480,23,59,86298,767,1,0,Month-to-month,0,DSL,0,46,Seoul,0
20663,19,26,77986,336,0,1,Month-to-month,0,Fiber,1,15,Metro,0
26693,61,21,76446,463,2,0,Month-to-month,0,DSL,1,100,Metro,0
22190,48,25,53363,67,1,1,Month-to-month,0,Fiber,0,34,Metro,0
25215,59,19,72327,130,1,1,1-year,1,DSL,0,42,Metro,0
22132,68,27,67853,581,0,1,Month-to-month,1,5G,1,-69,Other,1
20440,38,53,71547,488,0,1,Month-to-month,0,Fiber,1,21,Seoul,0
21380,46,1,67433,358,1,0,1-year,0,5G,0,40,Seoul,1
21444,40,28,56900,843,1,0,Month-to-month,0,5G,1,63,Metro,1
24380,66,16,85306,233,1,1,Month-to-month,0,Fiber,1,-2,Other,1
24336,40,9,50214,490,2,1,Month-to-month,0,DSL,1,18,Metro,1
21478,38,66,67127,282,1,0,Month-to-month,0,Fiber,1,-19,Seoul,0
26750,44,2,73638,432,0,0,Month-to-month,1,Fiber,0,28,Metro,0
21174,27,11,53904,453,1,1,Month-to-month,0,5G,0,0,Seoul,0
24535,19,18,97255,583,1,1,Month-to-month,1,5G,1,-70,Seoul,0
25410,54,9,79215,30,0,0,Month-to-month,1,Fiber,1,55,Seoul,1
22447,58,4,70295,569,1,0,1-year,1,Fiber,1,-25,Other,1
23949,68,13,66808,315,0,1,2-year,1,Fiber,1,43,Metro,0
23086,36,9,69413,367,1,0,2-year,0,DSL,0,57,Seoul,0
20280,22,16,56896,220,1,1,Month-to-month,1,Fiber,1,-4,Metro,0
22581,37,5,73894,438,2,0,Month-to-month,1,Fiber,0,-12,Metro,0
24626,38,3,68677,501,1,0,Month-to-month,0,Fiber,0,39,Other,0
21102,42,33,78669,375,3,0,2-year,0,DSL,0,12,Metro,0
26225,37,8,53327,236,1,0,1-year,0,DSL,0,-8,Metro,1
21695,26,14,71867,339,0,2,Month-to-month,1,Fiber,1,28,Seoul,0
22143,68,17,61588,138,2,1,Month-to-month,0,Fiber,0,56,Seoul,1
23318,38,40,60270,522,1,1,Month-to-month,1,DSL,0,1,Seoul,0
22424,60,32,50876,466,0,0,Month-to-month,0,Fiber,0,37,Metro,0
26286,69,22,77930,307,0,1,Month-to-month,1,Fiber,0,-13,Seoul,0
25071,65,3,89217,539,2,1,1-year,0,Fiber,1,-33,Seoul,1
20578,45,23,59595,516,0,0,Month-to-month,0,5G,1,-39,Metro,0
20060,53,10,64849,548,0,0,1-year,0,Fiber,1,71,Metro,0
20788,53,29,65666,564,1,0,1-year,0,Fiber,0,-33,Other,0
22544,37,12,89984,385,1,0,2-year,0,Fiber,0,49,Seoul,1
25832,26,6,78799,344,0,0,2-year,1,Fiber,1,33,Other,0
25109,34,17,39249,404,1,0,1-year,1,DSL,1,19,Other,0
24305,52,36,67534,448,1,1,Month-to-month,1,Fiber,1,23,Metro,0
27085,46,15,46485,208,1,0,Month-to-month,0,5G,0,-26,Other,0
25361,52,14,73831,308,0,1,Month-to-month,1,Fiber,0,16,Other,0
27512,35,14,71976,177,0,0,1-year,0,5G,0,-76,Metro,0
27554,54,38,81629,309,0,0,1-year,1,Fiber,1,63,Seoul,0
23908,68,6,49257,320,1,0,Month-to-month,1,Fiber,1,6,Seoul,1
27498,34,8,79163,513,1,1,1-year,1,Fiber,0,30,Metro,0
26404,65,22,56270,234,0,1,Month-to-month,1,Fiber,1,36,Other,0
25164,61,5,91316,572,0,0,Month-to-month,0,DSL,1,83,Seoul,0
26794,21,40,72007,414,2,0,Month-to-month,0,DSL,0,10,Other,0
20185,43,22,68613,358,0,2,Month-to-month,1,Fiber,0,72,Metro,0
22471,64,31,69534,323,0,1,Month-to-month,1,5G,0,47,Other,0
22516,60,14,67514,284,1,1,1-year,0,5G,0,41,Metro,0
20421,66,12,73193,68,0,0,Month-to-month,1,DSL,1,73,Seoul,0
20554,34,9,56086,407,0,0,Month-to-month,0,DSL,1,86,Other,1
21398,51,13,44003,570,0,0,Month-to-month,0,DSL,0,-7,Seoul,0
27157,55,10,78087,398,1,1,1-year,1,DSL,1,73,Metro,0
22408,54,25,81243,373,1,1,Month-to-month,0,DSL,0,-5,Metro,0
26829,42,25,70841,274,0,0,Month-to-month,0,DSL,0,22,Metro,1
21761,38,41,80517,302,1,1,1-year,0,Fiber,0,31,Metro,0
27522,69,29,58813,399,0,1,Month-to-month,0,DSL,1,56,Seoul,0
20298,40,1,64525,338,0,0,Month-to-month,1,DSL,0,59,Metro,0
20444,43,17,62309,641,1,1,Month-to-month,1,DSL,0,-48,Seoul,0
23539,45,56,67862,392,0,0,1-year,1,Fiber,1,-14,Other,0
21120,43,28,74681,590,2,0,1-year,0,DSL,1,100,Metro,0
22674,27,3,76677,373,2,2,1-year,0,Fiber,0,-22,Metro,1
22606,57,2,64354,350,2,1,Month-to-month,1,DSL,0,33,Metro,0
21922,45,7,58144,379,3,0,1-year,1,Fiber,0,-56,Metro,1
20656,45,14,62542,581,0,0,Month-to-month,1,Fiber,1,3,Other,1
24709,57,19,70378,267,1,0,2-year,0,DSL,0,-10,Metro,0
25532,67,6,72998,345,1,1,Month-to-month,0,Fiber,0,0,Seoul,1
23044,45,21,56305,560,0,0,2-year,1,Fiber,1,79,Seoul,0
24240,30,19,53633,636,0,1,Month-to-month,0,DSL,0,-18,Other,1
26204,28,22,53652,153,0,1,Month-to-month,0,Fiber,1,68,Seoul,0
24051,34,16,63951,395,1,0,2-year,0,5G,0,43,Metro,0
26705,64,7,60974,237,1,0,Month-to-month,1,DSL,0,27,Other,0
26221,32,13,76225,216,3,0,Month-to-month,0,Fiber,0,-26,Other,1
20559,59,4,58830,263,0,0,Month-to-month,1,Fiber,1,33,Seoul,0
26740,40,12,73397,764,0,0,Month-to-month,0,DSL,0,42,Seoul,0
21372,35,8,51258,600,1,1,2-year,0,Fiber,1,74,Seoul,0
20908,27,33,75069,430,1,0,1-year,0,DSL,1,61,Seoul,0
24011,36,27,62808,633,0,1,Month-to-month,0,DSL,1,-24,Seoul,1
21434,47,24,64547,532,1,1,2-year,1,DSL,1,15,Metro,0
27799,46,17,63696,547,1,1,Month-to-month,0,5G,1,22,Metro,1
24413,35,37,65465,265,1,1,2-year,1,5G,1,32,Seoul,0
25029,54,22,54443,439,2,1,2-year,0,5G,0,-3,Metro,0
25965,56,25,72099,264,3,0,2-year,1,Fiber,1,-41,Seoul,0
20927,46,24,80734,514,4,1,Month-to-month,1,DSL,0,-29,Metro,1
23197,29,9,70506,394,1,0,2-year,1,5G,1,-60,Metro,0
20016,58,18,66465,358,1,0,2-year,1,DSL,1,-34,Seoul,0
27241,44,34,62830,190,1,0,Month-to-month,0,DSL,0,22,Metro,1
27287,52,10,73475,207,2,2,Month-to-month,0,Fiber,0,64,Metro,1
25703,32,25,84428,379,0,0,1-year,0,5G,0,37,Other,0
21162,43,31,64176,548,2,0,2-year,1,Fiber,1,18,Seoul,0
23591,23,4,93294,284,0,1,1-year,1,Fiber,1,50,Seoul,0
24248,28,45,37916,204,1,0,Month-to-month,1,DSL,0,-20,Seoul,1
27324,65,42,78190,388,1,0,1-year,1,Fiber,0,55,Metro,0
24935,37,10,45103,153,0,1,1-year,0,5G,1,-9,Seoul,0
25588,69,6,59433,472,1,1,2-year,0,Fiber,0,54,Other,1
23923,43,44,76242,449,1,0,1-year,0,Fiber,1,26,Metro,0
21363,36,11,43368,412,0,1,1-year,0,DSL,0,0,Metro,0
21213,41,18,73836,510,1,0,1-year,0,Fiber,0,14,Seoul,0
21877,30,35,51616,446,0,0,Month-to-month,0,DSL,1,-48,Seoul,0
22518,45,16,35000,253,3,0,Month-to-month,0,Fiber,0,-40,Other,1
23035,23,22,78833,252,1,1,Month-to-month,1,Fiber,1,8,Metro,0
26222,33,12,69857,485,0,0,Month-to-month,0,DSL,1,-10,Other,1
27334,28,11,40349,415,0,0,1-year,1,Fiber,1,-11,Other,0
21171,50,15,87362,378,2,1,Month-to-month,0,Fiber,1,11,Seoul,1
26330,49,11,74996,632,1,0,1-year,0,Fiber,1,-10,Seoul,0
26520,20,16,59298,371,1,1,1-year,1,Fiber,1,39,Metro,0
23893,40,7,65373,257,0,0,2-year,1,DSL,0,37,Other,0
21834,21,16,69977,316,2,0,Month-to-month,1,Fiber,0,-5,Metro,0
24992,45,22,63106,445,1,1,1-year,1,DSL,0,23,Other,0
21860,56,2,51829,359,0,0,Month-to-month,1,5G,0,46,Metro,0
23205,33,3,56445,384,1,0,Month-to-month,1,Fiber,0,-8,Seoul,0
24013,53,20,66495,153,0,0,1-year,0,5G,0,86,Other,0
24191,40,56,72143,740,1,1,1-year,0,Fiber,0,6,Seoul,0
23716,32,1,52636,306,0,0,Month-to-month,1,Fiber,0,-44,Seoul,1
25720,41,10,78763,286,0,0,1-year,1,Fiber,1,-7,Seoul,0
20388,61,8,73343,312,1,0,Month-to-month,0,Fiber,0,-42,Metro,1
25112,54,6,82530,318,0,0,1-year,1,5G,0,-3,Other,0
