Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region,Cluster
32374,27,11,470039,49915,0.86,0.03,16,5,4.7,Metro,0
32375,54,3,134510,41255,0.48,0.11,5,3,3.6,Seoul,0
32376,7,17,1389060,59647,0.12,0.08,29,22,4.8,Other,0
32377,7,8,268533,34746,0.37,0.15,10,10,3.8,Other,0
32378,40,9,261899,30227,0.58,0.04,12,7,4.1,Other,0
32379,2,20,1435884,61179,0.12,0.13,16,35,4.7,Metro,0
32380,55,8,272163,37861,0.17,0.01,3,21,4.3,Other,0
32381,19,8,285504,38092,0.15,0.05,12,16,4.3,Seoul,0
32382,23,7,249490,41841,0.68,0.17,29,12,4.8,Metro,0
32383,17,6,205398,39153,0.56,0.23,18,13,4.8,Metro,0
32384,2,18,824170,50549,0.03,0.01,19,34,4.5,Seoul,0
32385,5,13,879031,67278,0.04,0.02,25,36,4.7,Other,0
32386,39,3,168134,40796,0.25,0.09,17,8,4.2,Other,0
32387,29,8,274890,41736,0.32,0.56,6,16,4.0,Other,0
32388,4,15,761519,65531,0.1,0.17,22,36,4.5,Metro,0
32389,8,3,253813,46438,0.46,0.23,12,6,3.5,Seoul,0
32390,4,24,1499291,60418,0.43,0.1,25,34,4.6,Other,0
32391,115,15,4017377,98433,0.33,0.92,20,44,2.6,Seoul,-1
32392,29,3,159811,52093,0.23,0.1,10,6,4.1,Seoul,0
32393,49,3,115204,42053,0.27,0.09,13,2,4.2,Other,0
32394,6,17,823426,48256,0.17,0.05,20,32,4.4,Seoul,0
32395,62,6,142175,28928,0.32,0.17,13,5,3.7,Other,0
32396,11,6,307700,34282,0.31,0.53,15,11,3.2,Metro,0
32397,13,6,234681,38986,0.78,0.18,15,15,4.4,Seoul,0
32398,12,5,156249,29909,0.82,0.05,15,15,4.3,Metro,0
32399,7,19,761735,46838,0.31,0.04,33,34,4.7,Metro,0
32400,144,21,2401458,111827,0.6,0.62,7,91,2.4,Metro,-1
32401,31,9,419368,52745,0.3,0.18,15,7,4.4,Metro,0
32402,23,1,87235,49819,0.32,0.01,17,5,3.6,Metro,0
32403,21,6,169549,38936,0.32,0.14,5,16,3.7,Other,0
32404,23,5,323484,56180,0.18,0.07,8,7,3.9,Metro,0
32405,23,0,6235,34919,0.53,0.04,14,7,4.8,Metro,0
32406,18,8,385233,42704,0.81,0.05,21,19,4.2,Other,0
32407,17,8,524020,52601,0.24,0.11,14,18,4.7,Seoul,0
32408,13,13,574633,42563,0.6,0.12,14,23,5.0,Seoul,0
32409,18,7,209023,36287,0.89,0.06,21,14,4.3,Metro,0
32410,26,8,416747,51896,0.17,0.57,16,7,3.5,Other,0
32411,28,8,376715,52329,0.67,0.05,12,19,3.5,Other,0
32412,28,5,196657,46138,0.19,0.5,26,13,3.1,Metro,0
32413,69,2,34018,32794,0.52,0.1,6,6,4.1,Seoul,0
32414,14,4,170987,47495,0.17,0.08,25,15,4.0,Other,0
32415,98,1,72626,48279,0.33,0.1,4,6,4.1,Seoul,0
32416,149,25,4039608,125936,0.65,0.14,69,113,2.5,Other,-1
32417,18,2,68322,29156,0.83,0.15,24,27,4.7,Seoul,0
32418,20,5,114928,26818,0.61,0.15,12,11,4.5,Seoul,0
32419,2,17,1285488,55486,0.02,0.05,38,30,4.8,Seoul,0
32420,13,2,86981,54338,0.15,0.58,13,21,3.5,Other,0
32421,4,16,734861,40852,0.06,0.08,29,53,4.7,Metro,0
32422,12,10,284116,43444,0.93,0.14,18,20,4.5,Other,0
32423,48,6,407009,44819,0.21,0.05,13,6,4.8,Seoul,0
32424,6,20,1199846,58958,0.06,0.0,27,30,4.7,Metro,0
32425,12,5,141404,28721,0.45,0.29,7,11,3.4,Other,0
32426,24,7,348332,50493,0.19,0.14,5,15,3.8,Metro,0
32427,6,19,1462978,65300,0.09,0.05,16,37,5.0,Metro,0
32428,36,4,240596,43434,0.28,0.42,17,7,4.4,Other,0
32429,24,4,175705,42260,0.55,0.24,12,3,3.8,Metro,0
32430,34,3,148925,39634,0.36,0.1,12,8,4.6,Seoul,0
32431,23,10,334083,38255,0.39,0.09,21,4,4.0,Seoul,0
32432,0,9,367489,42143,0.22,0.17,11,6,4.1,Seoul,0
32433,25,3,127812,53785,0.22,0.16,18,17,3.6,Other,0
32434,90,6,2259064,110193,0.66,0.96,11,38,3.4,Seoul,-1
32435,13,4,102043,36670,0.38,0.05,18,17,4.5,Other,0
32436,24,7,287757,53038,0.35,0.61,11,15,3.5,Metro,0
32437,21,3,145252,46532,0.44,0.04,11,7,4.4,Seoul,0
32438,33,2,38965,18795,0.25,0.05,5,7,4.3,Metro,0
32439,94,2,68020,44503,0.16,0.05,7,4,3.8,Seoul,0
32440,47,11,397490,38271,0.21,0.15,9,6,4.0,Metro,0
32441,25,9,89529,30261,0.32,0.51,20,26,3.4,Other,0
32442,12,11,552568,44763,0.75,0.17,18,15,4.3,Metro,0
32443,14,8,313025,35070,0.75,0.05,15,21,4.8,Other,0
32444,8,4,243637,49422,0.3,0.06,18,19,4.0,Metro,0
32445,49,1,25760,30319,0.11,0.19,6,3,4.0,Metro,0
32446,22,8,598031,52050,0.33,0.14,10,18,4.4,Seoul,0
32447,14,17,1114391,59612,0.16,0.07,27,40,4.8,Seoul,0
32448,76,2,60388,34162,0.32,0.03,2,2,4.0,Seoul,0
32449,25,5,126323,32986,0.38,0.11,6,7,4.0,Other,0
32450,26,5,269495,45548,0.19,0.01,13,15,4.5,Metro,0
32451,26,5,222530,50009,0.44,0.21,7,11,4.7,Metro,0
32452,32,7,142344,35712,0.32,0.07,7,12,4.0,Seoul,0
32453,20,6,244253,27908,0.27,0.19,7,13,4.2,Seoul,0
32454,23,8,235531,30811,0.19,0.13,17,9,3.5,Metro,0
32455,30,9,227447,28584,0.75,0.15,18,9,4.1,Other,0
32456,17,4,266152,49321,0.57,0.23,5,18,4.1,Other,0
32457,18,7,454218,43839,0.36,0.13,13,10,4.3,Seoul,0
32458,8,13,579482,49592,0.07,0.04,26,33,4.6,Seoul,0
32459,7,8,353162,44777,0.85,0.17,10,21,4.4,Metro,0
32460,24,2,79784,39041,0.37,0.06,15,12,4.5,Metro,0
32461,18,5,266152,34889,0.26,0.25,9,19,4.3,Seoul,0
32462,13,6,315051,52817,0.08,0.28,8,13,4.6,Seoul,0
32463,1,18,827281,48645,0.08,0.06,9,46,4.6,Metro,0
32464,12,6,280928,40983,0.24,0.13,20,11,4.2,Other,0
32465,12,13,447307,40750,0.67,0.06,19,27,4.3,Seoul,0
32466,24,6,206845,45759,0.49,0.03,6,8,3.8,Seoul,0
32467,41,7,200429,34695,0.08,0.09,15,6,4.7,Seoul,0
32468,30,8,269597,32267,0.41,0.08,14,11,3.7,Other,0
32469,14,1,47154,52000,0.54,0.07,24,7,3.8,Metro,0
32470,29,11,355475,48051,0.84,0.12,19,22,4.2,Metro,0
32471,83,2,7627,31931,0.45,0.13,0,3,3.7,Metro,0
32472,44,6,244676,43629,0.18,0.1,18,9,4.2,Seoul,0
32473,19,5,284055,44411,0.43,0.08,4,1,3.7,Other,0
32474,44,5,239212,45805,0.3,0.04,6,12,4.1,Metro,0
32475,87,4,139989,37499,0.19,0.1,6,1,4.1,Seoul,0
32476,9,16,939760,57399,0.25,0.12,14,39,4.5,Seoul,0
32477,3,17,2774551,125971,0.69,0.22,3,34,1.8,Metro,-1
32478,8,5,218994,35176,0.89,0.05,23,23,4.5,Metro,0
32479,107,3,138285,43033,0.47,0.06,5,5,4.2,Seoul,0
32480,27,11,318817,44499,0.39,0.62,25,0,3.9,Other,0
32481,24,9,455100,51771,0.63,0.21,9,6,3.6,Metro,0
32482,17,6,299248,50051,0.76,0.11,22,15,4.2,Metro,0
32483,6,27,1723340,58544,0.14,0.01,21,46,4.8,Seoul,0
32484,11,4,193429,52570,0.77,0.1,28,25,4.6,Seoul,0
32485,28,2,100998,53363,0.18,0.01,12,20,4.0,Metro,0
32486,52,4,73661,23194,0.34,0.04,5,3,4.2,Metro,0
32487,21,6,153755,32819,0.45,0.04,3,6,3.6,Metro,0
32488,21,10,487987,40539,0.45,0.13,14,8,4.4,Metro,0
32489,2,10,672447,59814,0.14,0.12,19,27,4.3,Seoul,0
32490,42,6,195261,33602,0.21,0.24,13,10,4.3,Seoul,0
32491,18,12,739998,66541,0.23,0.72,19,17,4.5,Metro,0
32492,57,3,30831,22127,0.41,0.18,8,2,4.2,Metro,0
32493,14,20,1005023,63735,0.08,0.04,28,30,4.4,Seoul,0
32494,7,2,86975,30644,0.39,0.49,17,7,3.4,Metro,0
32495,23,4,190285,44484,0.6,0.27,10,8,3.7,Metro,0
32496,36,5,226098,39380,0.24,0.07,18,1,3.7,Metro,0
32497,26,10,427175,40077,0.24,0.1,15,10,4.0,Seoul,0
32498,0,17,682987,42813,0.89,0.36,15,10,5.0,Other,0
32499,24,9,55892,40867,0.11,0.17,18,13,4.1,Metro,0
32500,62,1,33779,31343,0.26,0.19,10,2,2.8,Other,0
32501,3,13,710915,45943,0.3,0.09,17,40,4.6,Metro,0
32502,32,5,163068,40396,0.27,0.17,25,9,4.5,Other,0
32503,17,4,195666,44986,0.18,0.62,11,8,3.9,Metro,0
32504,24,10,484663,65598,0.27,0.01,7,9,3.6,Other,0
32505,18,6,246054,44826,0.86,0.1,20,15,4.6,Metro,0
32506,142,35,925723,157918,0.96,0.02,44,17,1.0,Metro,-1
32507,7,6,220759,35483,0.61,0.5,11,10,3.3,Other,0
32508,24,8,229701,39681,0.22,0.61,17,8,1.9,Seoul,0
32509,16,8,220209,25488,0.33,0.12,15,8,4.6,Metro,0
32510,16,0,0,41522,0.38,0.13,9,6,4.0,Other,0
32511,82,5,257359,48822,0.45,0.27,8,4,4.4,Metro,0
32512,21,2,67433,39900,0.23,0.02,5,2,3.4,Other,0
32513,8,26,2204330,52092,0.14,0.05,18,38,4.7,Metro,0
32514,9,12,673494,54211,0.11,0.05,25,34,4.7,Metro,0
32515,10,13,432070,47487,0.51,0.22,15,20,4.9,Seoul,0
32516,32,6,98182,29421,0.37,0.03,16,7,4.0,Metro,0
32517,14,13,944995,61915,0.13,0.11,12,33,4.7,Seoul,0
32518,16,7,257919,34820,0.66,0.13,23,11,4.2,Metro,0
32519,0,11,535026,44379,0.39,0.11,10,18,3.7,Metro,0
32520,21,6,187268,38596,0.64,0.03,13,12,4.6,Metro,0
32521,16,9,339513,43290,0.89,0.25,23,12,4.8,Seoul,0
32522,30,6,162108,30155,0.15,0.13,10,12,4.1,Metro,0
32523,70,1,29579,50617,0.26,0.02,6,1,4.5,Metro,0
32524,8,10,408636,42318,0.15,0.12,7,14,3.7,Seoul,0
32525,7,7,244186,35976,0.54,0.24,15,16,3.7,Metro,0
32526,16,8,582921,56188,0.95,0.07,14,20,4.8,Other,0
32527,10,9,214663,21039,0.37,0.48,5,5,3.7,Metro,0
32528,16,8,450979,49614,0.65,0.45,7,17,4.5,Other,0
32529,27,2,97750,36319,0.25,0.05,15,8,4.2,Metro,0
32530,41,3,152529,52593,0.12,0.08,21,15,4.6,Metro,0
32531,14,9,391915,29520,0.27,0.08,7,16,5.0,Seoul,0
32532,31,8,306450,30702,0.26,0.27,2,8,4.2,Seoul,0
32533,38,6,196831,32594,0.38,0.05,15,23,4.3,Other,0
32534,9,16,1666113,62785,0.11,0.04,19,44,4.8,Metro,0
32535,32,9,335238,45151,0.27,0.54,13,18,3.9,Other,0
32536,18,8,409293,46267,0.39,0.17,18,6,4.3,Metro,0
32537,17,5,191290,44755,0.28,0.03,25,4,4.9,Metro,0
32538,39,3,82968,36754,0.24,0.01,9,0,3.2,Other,0
32539,5,13,950572,66188,0.19,0.06,12,37,4.6,Seoul,0
32540,30,3,112441,40198,0.38,0.09,11,6,4.2,Other,0
32541,40,7,413449,48617,0.3,0.07,11,8,3.8,Other,0
32542,75,1,18122,31264,0.38,0.18,8,3,4.7,Other,0
32543,8,11,360675,33627,0.7,0.04,22,17,4.8,Other,0
32544,19,11,281065,53464,0.86,0.13,24,24,4.4,Metro,0
32545,52,5,166564,22460,0.19,0.11,15,14,4.1,Seoul,0
32546,116,2,33662,24589,0.26,0.12,8,4,2.8,Metro,0
32547,6,3,105432,36499,0.24,0.68,14,2,3.4,Metro,0
32548,13,7,247700,40647,0.65,0.08,10,29,4.7,Metro,0
32549,0,5,146521,41759,0.81,0.06,11,20,4.1,Metro,0
32550,20,5,251999,50526,0.86,0.1,19,15,4.9,Metro,0
32551,16,7,274454,40656,0.42,0.11,8,7,3.7,Seoul,0
32552,93,2,51413,31367,0.22,0.08,4,2,4.1,Metro,0
32553,33,7,316025,42680,0.44,0.12,8,0,4.9,Other,0
32554,11,7,403157,56238,0.1,0.52,10,3,2.7,Metro,0
32555,22,2,80392,56150,0.76,0.07,19,20,4.1,Seoul,0
32556,19,5,177381,44449,0.41,0.11,17,7,4.4,Other,0
32557,11,20,1239675,58405,0.1,0.15,20,28,4.7,Seoul,0
32558,24,8,381122,44960,0.89,0.11,17,13,4.8,Metro,0
32559,50,3,121351,33039,0.18,0.11,9,1,3.7,Other,0
32560,4,14,677145,54120,0.07,0.12,26,28,4.5,Other,0
32561,11,11,540550,43436,0.22,0.04,5,9,4.6,Metro,0
32562,22,3,118089,45112,0.43,0.15,7,12,3.9,Seoul,0
32563,22,6,314636,46889,0.18,0.12,5,0,4.4,Seoul,0
32564,26,6,387020,60381,0.2,0.16,8,8,4.1,Seoul,0
32565,30,7,443850,49297,0.48,0.09,10,10,3.5,Metro,0
32566,67,4,45460,18598,0.48,0.1,10,1,4.1,Metro,0
32567,8,19,1386285,52977,0.22,0.03,26,47,4.8,Seoul,0
32568,2,11,381405,41122,0.16,0.03,18,29,4.7,Seoul,0
32569,28,6,87111,29310,0.12,0.1,11,10,3.7,Other,0
32570,13,8,325128,49810,0.4,0.68,16,9,3.7,Metro,0
32571,157,19,764267,6417,0.63,0.99,62,3,2.4,Seoul,-1
32572,40,9,614702,50418,0.19,0.25,11,14,4.3,Metro,0
32573,48,7,367236,41527,0.45,0.09,16,5,5.0,Other,0
32574,25,4,186930,37728,0.23,0.09,11,9,4.6,Other,0
32575,19,3,94604,29839,0.25,0.06,8,10,4.5,Seoul,0
32576,23,4,207831,40223,0.23,0.01,6,9,4.8,Other,0
32577,22,4,260838,44653,0.11,0.08,10,12,4.0,Metro,0
32578,18,8,356685,49621,0.25,0.03,22,5,4.4,Other,0
32579,7,15,794961,52425,0.05,0.1,21,46,4.7,Seoul,0
32580,22,8,234681,45030,0.31,0.61,16,18,4.1,Metro,0
32581,8,10,609973,59047,0.03,0.02,30,39,4.7,Metro,0
32582,7,6,260598,32958,0.41,0.29,13,12,3.7,Metro,0
32583,0,22,1087429,60432,0.16,0.04,21,29,4.8,Other,0
32584,29,9,400501,50153,0.78,0.05,16,18,4.7,Metro,0
32585,9,10,609046,45037,0.07,0.08,4,27,4.8,Seoul,0
32586,57,2,54858,31271,0.15,0.03,8,2,4.8,Other,0
32587,19,6,169357,35558,0.81,0.05,14,33,4.7,Seoul,0
32588,18,5,195469,38294,0.82,0.1,20,17,5.0,Metro,0
32589,101,2,73482,31201,0.48,0.11,15,1,4.0,Seoul,0
32590,31,3,141447,38174,0.18,0.11,8,1,4.4,Metro,0
32591,9,7,341310,39127,0.47,0.03,21,9,4.2,Other,0
32592,33,3,128971,38415,0.23,0.16,2,14,3.9,Metro,0
32593,34,5,235447,37749,0.39,0.31,7,16,4.6,Metro,0
32594,4,12,589254,47613,0.14,0.04,27,50,4.6,Other,0
32595,22,9,272200,32533,0.85,0.16,13,20,4.7,Other,0
32596,9,7,305792,49805,0.43,0.46,16,8,4.9,Other,0
32597,12,18,1019372,67376,0.27,0.06,19,27,4.9,Seoul,0
32598,66,2,60282,37663,0.52,0.06,9,2,4.7,Metro,0
32599,6,12,467218,49867,0.4,0.55,19,13,3.7,Seoul,0
32600,10,7,219933,44629,0.47,0.74,7,3,4.0,Seoul,0
32601,61,3,104247,40560,0.48,0.13,8,7,3.6,Seoul,0
32602,29,7,211623,29175,0.27,0.12,3,14,3.4,Metro,0
32603,52,3,78271,25018,0.62,0.12,6,8,4.1,Metro,0
32604,22,9,202364,33313,0.24,0.08,11,3,3.8,Other,0
32605,6,14,1057101,57323,0.1,0.02,20,31,4.8,Metro,0
32606,3,10,499436,50355,0.07,0.14,24,38,4.6,Seoul,0
32607,35,16,4462839,198481,0.75,0.63,5,21,4.3,Metro,-1
32608,8,7,251749,38391,0.73,0.01,20,17,4.0,Metro,0
32609,9,10,564770,48531,0.4,0.08,17,11,4.6,Seoul,0
32610,108,2,37792,28920,0.4,0.05,2,5,4.6,Seoul,0
32611,17,10,373062,40794,0.31,0.04,16,8,4.2,Metro,0
32612,16,9,144123,32111,0.36,0.08,17,7,4.4,Seoul,0
32613,44,2,114188,45407,0.3,0.09,4,4,4.1,Other,0
32614,8,9,317100,40527,0.27,0.04,11,14,4.3,Seoul,0
32615,2,8,347812,45957,0.73,0.1,15,16,4.6,Metro,0
32616,51,3,73722,35927,0.4,0.08,4,0,3.6,Metro,0
32617,11,8,324890,43485,0.73,0.11,16,21,3.8,Seoul,0
32618,28,5,116075,31708,0.43,0.06,9,5,5.0,Metro,0
32619,16,4,211694,49570,0.36,0.1,7,2,4.3,Metro,0
32620,21,4,151091,49001,0.19,0.6,15,7,3.6,Metro,0
32621,25,6,426346,56362,0.19,0.15,20,5,4.4,Seoul,0
32622,2,4,141215,47150,0.2,0.48,15,6,3.9,Metro,0
32623,23,10,536993,54090,0.85,0.08,24,10,4.4,Metro,0
32624,28,5,335369,41592,0.48,0.37,18,7,3.8,Other,0
32625,7,7,312088,43732,0.06,0.01,16,12,4.0,Seoul,0
32626,107,4,119498,44775,0.36,0.07,2,8,4.2,Other,0
32627,32,4,137051,48947,0.29,0.09,10,17,4.2,Metro,0
32628,9,7,409192,56383,0.78,0.08,23,17,4.3,Seoul,0
32629,17,8,363449,41044,0.91,0.13,13,10,4.6,Other,0
32630,18,3,105026,37242,0.94,0.07,14,27,4.2,Seoul,0
32631,7,24,1522100,53989,0.1,0.11,13,33,4.5,Other,0
32632,73,1,21420,36870,0.1,0.32,5,4,4.0,Metro,0
32633,30,7,246988,36453,0.36,0.04,12,19,3.6,Metro,0
32634,19,10,317226,44948,0.25,0.18,17,9,4.3,Seoul,0
32635,41,8,337389,42317,0.31,0.1,8,5,4.4,Metro,0
32636,71,2,68373,39497,0.24,0.14,6,1,4.2,Metro,0
32637,62,4,129352,42230,0.43,0.09,10,8,3.6,Metro,0
32638,16,9,442461,50120,0.85,0.13,22,24,4.2,Metro,0
32639,24,6,376497,51554,0.24,0.16,13,10,4.3,Seoul,0
32640,5,9,678126,50850,0.72,0.08,11,13,4.6,Seoul,0
32641,27,0,0,37227,0.2,0.06,11,11,4.7,Metro,0
32642,6,2,91429,41826,0.27,0.16,18,1,4.8,Metro,0
32643,16,6,263005,32620,0.4,0.15,10,1,4.8,Metro,0
32644,17,8,286696,48293,0.11,0.09,15,4,3.7,Seoul,0
32645,16,8,359547,45089,0.69,0.08,25,7,4.8,Other,0
32646,34,2,115477,36784,0.31,0.02,7,16,4.5,Seoul,0
32647,37,6,229883,39615,0.31,0.07,7,9,4.4,Metro,0
32648,18,8,437025,34434,0.19,0.07,6,7,4.6,Other,0
32649,27,6,255552,40745,0.37,0.1,17,13,4.1,Metro,0
32650,35,4,120441,48885,0.41,0.1,15,15,4.2,Other,0
32651,25,4,160735,38578,0.38,0.59,14,11,2.9,Metro,0
32652,75,4,88807,33548,0.26,0.13,2,3,4.0,Seoul,0
32653,21,2,95245,45647,0.25,0.07,19,6,3.9,Metro,0
32654,106,22,4538686,187604,0.45,0.06,51,71,2.9,Metro,-1
32655,66,2,42946,32663,0.24,0.06,9,5,3.8,Metro,0
32656,25,12,374670,38811,0.58,0.56,9,13,3.6,Seoul,0
32657,60,2,78103,32560,0.44,0.11,7,2,3.7,Other,0
32658,34,4,245144,36546,0.12,0.05,13,11,4.2,Seoul,0
32659,3,12,968794,63690,0.27,0.06,22,40,4.6,Seoul,0
32660,11,15,656784,46939,0.88,0.08,19,21,4.4,Other,0
32661,30,10,354849,42506,0.63,0.08,11,14,4.9,Metro,0
32662,47,3,75656,37376,0.36,0.02,7,4,4.6,Seoul,0
32663,76,3,135887,42594,0.28,0.02,6,4,3.6,Seoul,0
32664,26,9,303324,45844,0.77,0.11,15,18,5.0,Other,0
32665,63,4,155914,34747,0.51,0.21,12,5,3.5,Other,0
32666,113,7,25806,49440,0.25,0.81,0,17,2.8,Metro,-1
32667,37,7,292207,34004,0.46,0.07,15,3,4.3,Other,0
32668,12,15,1135721,62475,0.13,0.02,25,23,4.4,Metro,0
32669,38,8,306384,53273,0.42,0.31,8,10,4.2,Seoul,0
32670,66,4,281246,47241,0.19,0.08,4,6,3.3,Other,0
32671,32,5,178008,56217,0.41,0.05,9,12,3.5,Metro,0
32672,88,1,34397,51997,0.33,0.09,4,3,3.9,Seoul,0
32673,65,1,15609,30972,0.33,0.17,6,3,3.8,Metro,0
32674,73,2,62620,47508,0.3,0.01,7,3,4.3,Metro,0
32675,11,7,292051,32581,0.29,0.21,13,9,4.5,Other,0
32676,7,4,259155,64450,0.57,0.11,12,7,4.7,Other,0
32677,108,0,6366,37857,0.28,0.07,7,1,3.3,Other,0
32678,29,4,160932,40054,0.13,0.03,16,3,3.9,Other,0
32679,26,4,106043,27334,0.12,0.01,15,16,4.2,Metro,0
32680,22,9,241595,35079,0.88,0.06,18,31,4.3,Seoul,0
32681,27,5,42244,32643,0.2,0.08,8,14,3.9,Seoul,0
32682,45,11,450360,41118,0.24,0.14,7,10,4.7,Metro,0
32683,11,10,326307,33470,0.71,0.1,25,26,4.6,Metro,0
32684,36,4,186946,38831,0.33,0.08,4,5,3.5,Metro,0
32685,26,15,674967,41644,0.73,0.11,7,22,4.5,Other,0
32686,23,8,149617,35432,0.42,0.23,12,13,3.4,Other,0
32687,16,10,427742,40594,0.59,0.04,23,15,4.3,Metro,0
32688,16,5,205250,31370,0.18,0.2,21,7,4.5,Metro,0
32689,2,2,103919,43939,0.69,0.11,24,16,4.8,Seoul,0
32690,33,3,89307,29883,0.17,0.29,11,1,4.4,Seoul,0
32691,22,11,517395,36789,0.46,0.63,14,14,3.5,Seoul,0
32692,83,4,132961,41046,0.31,0.07,6,1,3.1,Seoul,0
32693,31,8,327812,57406,0.5,0.05,12,15,4.5,Metro,0
32694,19,5,244821,43548,0.25,0.49,14,5,3.7,Metro,0
32695,22,5,235623,45734,0.29,0.07,13,0,4.3,Seoul,0
32696,13,10,469856,41081,0.85,0.09,16,20,4.1,Metro,0
32697,0,5,250750,51560,0.21,0.05,12,9,4.6,Metro,0
32698,7,15,433490,43271,0.01,0.12,24,33,4.7,Other,0
32699,64,1,18379,36929,0.26,0.17,8,2,3.0,Seoul,0
32700,13,9,398319,34118,0.53,0.11,6,14,4.2,Other,0
32701,35,5,179339,38998,0.33,0.12,9,11,4.1,Seoul,0
32702,9,7,289918,33423,0.45,0.1,11,13,5.0,Metro,0
32703,53,2,61751,47753,0.18,0.13,8,6,4.1,Other,0
32704,32,6,223757,38081,0.44,0.07,20,15,4.4,Metro,0
32705,30,6,333208,52156,0.31,0.11,18,5,4.1,Other,0
32706,72,1,56895,40779,0.09,0.24,6,4,4.4,Other,0
32707,13,3,95283,38681,0.32,0.06,6,10,4.2,Metro,0
32708,25,6,143545,30077,0.74,0.24,18,20,3.8,Metro,0
32709,8,3,92177,27215,0.44,0.07,19,14,4.4,Seoul,0
32710,36,8,257829,41666,0.19,0.08,19,10,3.8,Seoul,0
32711,10,8,251028,49586,0.24,0.52,14,20,4.0,Other,0
32712,14,14,633182,47162,0.73,0.03,22,10,4.3,Metro,0
32713,4,13,489719,37360,0.81,0.06,14,30,4.7,Metro,0
32714,6,19,1589237,68074,0.06,0.01,18,40,4.9,Seoul,0
32715,24,7,296292,36568,0.65,0.13,21,9,4.8,Other,0
32716,6,6,222663,40375,0.78,0.03,18,18,4.0,Other,0
32717,23,8,393534,49552,0.38,0.13,14,13,3.8,Seoul,0
32718,13,6,310421,53126,0.36,0.59,23,10,4.0,Other,0
32719,9,18,1209116,62729,0.09,0.02,28,40,5.0,Seoul,0
32720,11,6,216476,37514,0.38,0.07,9,13,4.2,Metro,0
32721,41,9,583115,54043,0.23,0.15,12,15,4.4,Seoul,0
32722,11,6,346262,39491,0.33,0.3,20,5,3.5,Metro,0
32723,91,1,13254,35218,0.29,0.03,12,3,4.4,Seoul,0
32724,63,4,141393,34661,0.2,0.09,7,2,3.6,Seoul,0
32725,8,6,182368,38094,0.63,0.06,18,21,4.6,Seoul,0
32726,11,9,529968,64808,0.42,0.08,6,12,4.1,Metro,0
32727,27,4,283447,53781,0.09,0.02,10,5,4.2,Seoul,0
32728,8,14,3470100,159751,0.0,0.26,64,56,3.6,Other,-1
32729,74,2,57175,28390,0.33,0.13,5,1,4.0,Metro,0
32730,13,4,137672,42529,0.2,0.1,14,12,3.9,Seoul,0
32731,2,15,720446,45466,0.1,0.03,18,27,4.9,Seoul,0
32732,5,9,238664,35609,0.63,0.11,21,13,4.5,Metro,0
32733,50,10,480781,43615,0.25,0.12,10,18,4.0,Metro,0
32734,10,6,227904,35421,0.93,0.12,31,26,4.5,Metro,0
32735,26,9,443273,49139,0.45,0.07,14,24,4.7,Metro,0
32736,63,5,109455,33427,0.45,0.22,10,1,2.8,Metro,0
32737,14,7,255652,40326,0.7,0.19,18,18,4.4,Other,0
32738,13,8,542603,55337,0.31,0.01,4,18,4.4,Metro,0
32739,35,11,68409,45933,0.44,0.03,6,3,4.7,Seoul,0
32740,45,8,275508,48399,0.63,0.03,5,4,4.3,Seoul,0
32741,9,15,744801,63432,0.15,0.09,21,37,4.7,Seoul,0
32742,34,5,293710,62027,0.41,0.01,10,12,3.6,Other,0
32743,19,8,343019,46443,0.56,0.1,14,19,4.4,Other,0
32744,16,11,510409,44858,0.31,0.21,21,7,4.0,Metro,0
32745,67,4,249872,47763,0.55,0.17,0,3,4.7,Seoul,0
32746,29,1,35020,24090,0.3,0.03,19,16,3.9,Metro,0
32747,22,5,182809,47384,0.85,0.01,16,20,4.5,Other,0
32748,6,11,533322,44216,0.58,0.06,13,19,4.4,Metro,0
32749,49,2,116517,46664,0.52,0.09,3,3,4.5,Metro,0
32750,3,19,1271827,58811,0.14,0.01,24,25,4.2,Seoul,0
32751,8,13,577738,47614,0.76,0.04,10,21,4.0,Seoul,0
32752,41,8,136222,44553,0.39,0.01,12,14,3.7,Metro,0
32753,7,0,0,53554,0.37,0.2,15,13,3.6,Metro,0
32754,3,11,406011,43338,0.05,0.03,20,45,4.6,Metro,0
32755,38,10,271865,45831,0.33,0.08,13,5,4.3,Seoul,0
32756,31,3,94342,32577,0.31,0.07,11,14,4.0,Seoul,0
32757,48,5,201581,42234,0.44,0.08,12,13,4.5,Metro,0
32758,30,4,212218,56355,0.41,0.05,10,10,4.7,Metro,0
32759,27,7,200194,30232,0.23,0.2,6,3,3.3,Other,0
32760,33,6,153159,27514,0.39,0.17,12,17,5.0,Metro,0
32761,10,9,288947,35466,0.3,0.1,8,4,4.4,Seoul,0
32762,13,6,298362,46873,0.28,0.39,11,19,3.4,Metro,0
32763,10,24,1334085,53143,0.04,0.05,29,36,4.6,Metro,0
32764,102,17,4466064,62568,0.83,0.78,59,93,3.9,Other,-1
32765,9,13,1173316,80009,0.1,0.03,24,29,4.9,Metro,0
32766,3,5,241295,54873,0.33,0.4,16,17,3.7,Metro,0
32767,79,0,0,32879,0.17,0.15,5,5,4.4,Metro,0
32768,15,4,250680,53318,0.12,0.09,9,3,4.4,Seoul,0
